asofdate,cusip,spread,Cpr1,Cpr3,Cpr6,Cpr12,Cpr24,CprLife,SMM,DayCount,OBal,CBal,pbal,paydown,Prepay,factor,OCoupon,Coupon,OWac,Wac,Wam,Age,aols,waols,ONLoans,cnloans,PCNLoans,PPNLoans,OSato,CSato,oltv,cltv,%cltv_80,%cltv_105,%cltv_125,%ccltv_80,%ccltv_105,%ccltv_125,fico,%FedHold,%CMOHold,dti,codti,%CashWindow,%Majors,ocltv,ccltv,PurpPct_purchase,PurpPct_refi,PctChannel_Broker,PctChannel_Corr,PctChannel_Retail,OccPct_investor,OccPct_owner,PropUnitsPct_2-4,StatePct_AK,StatePct_AL,StatePct_AR,StatePct_AZ,StatePct_CA,StatePct_CO,StatePct_CT,StatePct_DC,StatePct_DE,StatePct_FL,StatePct_GA,StatePct_GU,StatePct_HI,StatePct_IA,StatePct_ID,StatePct_IL,StatePct_IN,StatePct_KS,StatePct_KY,StatePct_LA,StatePct_MA,StatePct_MD,StatePct_ME,StatePct_MI,StatePct_MN,StatePct_MO,StatePct_MS,StatePct_MT,StatePct_NC,StatePct_ND,StatePct_NE,StatePct_NH,StatePct_NJ,StatePct_NM,StatePct_NV,StatePct_NY,StatePct_OH,StatePct_OK,StatePct_OR,StatePct_PA,StatePct_PR,StatePct_RI,StatePct_SC,StatePct_SD,StatePct_TN,StatePct_TX,StatePct_UT,StatePct_VA,StatePct_VI,StatePct_VT,StatePct_WA,StatePct_WI,StatePct_WV,StatePct_WY,poolno,SellerPct_AMRHT,SellerPct_ALS,SellerPct_CAFULL,SellerPct_CNTL,SellerPct_CITIZ,SellerPct_53,SellerPct_FIR,SellerPct_FRDOM,SellerPct_GUILD,SellerPct_CHASE,SellerPct_LLSL,SellerPct_MATRX,SellerPct_NCM,SellerPct_NATIONST,SellerPct_NRESM,SellerPct_PNYMAC,SellerPct_PILOSI,SellerPct_QUICK,SellerPct_REG,SellerPct_RMSC,SellerPct_UNSHFI,SellerPct_WFHM,Seasonality
2019-10-01,3140JWBS8,63.6,4.9238,4.1612,,,,4.1612,0.4199,22.0,45721415.0,45044789.81,45299690.67,254900.86,189929.6167,98.52011309999999,3.5,3.5,4.247,4.247,351.0,4.0,98276.0,98276.0,466.0,463.0,464.0,1.0,44.0,44.0,77.0,75.1753,0.0,0.0,0.0,0.0,0.0,0.0,744.0,,0.0,34.0,34.0,0.0,0.0,77.0,75.1753,86.54,13.46,0.0,50.13,49.87,0.85,93.31,0.38,0.21,1.78,1.56,3.11,1.84,0.43,0.44,0.0,0.66,8.77,5.09,0.0,0.0,2.4,0.47,3.68,2.18,0.64,1.03,0.62,0.0,0.41,0.44,2.17,4.41,2.14,0.41,0.63,4.43,0.0,1.77,0.0,2.85,1.22,1.25,9.59,6.03,1.77,0.37,6.64,0.0,0.0,2.85,0.87,1.98,5.7,0.42,3.9,0.0,0.0,0.67,1.3,0.64,0.23,BO1848,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,100.0,10
2019-11-01,3140JWBS8,60.0,4.3848,5.3706,,,,4.2087,0.373,19.0,45721415.0,44812116.64,45044789.81,232673.17,167756.9984,98.0112199,3.5,3.5,4.247,4.246,349.0,5.0,98266.0,98266.0,466.0,462.0,463.0,1.0,44.0,44.0,77.0,74.8237,0.0,0.0,0.0,0.0,0.0,0.0,744.0,,0.0,34.0,34.0,0.0,0.0,77.0,74.8237,86.49,13.51,0.0,50.31,49.69,0.85,93.29,0.38,0.21,1.78,1.56,3.12,1.85,0.44,0.44,0.0,0.66,8.8,5.11,0.0,0.0,2.41,0.47,3.69,2.19,0.64,1.04,0.62,0.0,0.41,0.44,2.18,4.43,2.15,0.41,0.63,4.44,0.0,1.77,0.0,2.86,1.22,1.25,9.61,6.06,1.78,0.36,6.66,0.0,0.0,2.86,0.87,1.99,5.62,0.42,3.68,0.0,0.0,0.67,1.31,0.65,0.23,BO1848,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,100.0,11
2019-12-01,3140JWBS8,55.5,3.6655,4.3288,,,,4.1,0.3107,21.0,45721415.0,44607842.99,44812116.64,204273.65,139035.2945,97.564441,3.5,3.5,4.247,4.245,348.0,6.0,98292.0,98292.0,466.0,461.0,462.0,1.0,44.0,44.0,77.0,74.4243,0.0,0.0,0.0,0.0,0.0,0.0,744.0,,0.0,34.0,34.0,0.0,0.0,77.0,74.4243,86.65,13.35,0.0,50.44,49.56,0.85,93.46,0.39,0.21,1.79,1.56,3.13,1.85,0.44,0.44,0.0,0.66,8.82,5.12,0.0,0.0,2.41,0.47,3.7,2.19,0.65,1.04,0.62,0.0,0.41,0.44,2.18,4.44,2.16,0.41,0.63,4.45,0.0,1.78,0.0,2.87,1.22,1.24,9.65,6.07,1.78,0.35,6.62,0.0,0.0,2.87,0.87,2.0,5.64,0.23,3.69,0.0,0.0,0.67,1.31,0.65,0.23,BO1848,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,100.0,12
2019-08-01,3140QBSM1,22.0,0.3553,,,,,0.3553,0.0297,22.0,41057819.0,40986177.61,0.0,71641.39,12159.392,99.82551090000001,3.5,3.5,3.9960000000000004,3.9960000000000004,358.0,1.0,68320.0,68320.0,602.0,602.0,0.0,,25.0,25.0,67.0,66.58,0.0,0.0,0.0,0.0,0.0,0.0,753.0,,0.0,32.0,32.0,100.0,0.0,67.0,66.58,75.91,24.1,4.97,22.34,72.69,2.34,91.9,0.0,0.2,2.31,1.66,1.19,2.12,0.69,0.19,0.0,0.59,5.54,1.94,0.0,0.12,4.34,0.91,10.61,4.93,1.36,1.55,2.04,1.78,0.31,0.24,9.39,2.83,4.45,0.65,0.47,1.02,0.35,0.71,0.19,0.93,0.51,0.36,1.95,6.07,0.99,0.31,3.98,0.22,0.17,1.86,0.56,1.34,4.24,0.84,1.32,0.0,0.38,0.84,8.13,0.14,0.16,CA4123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,8
2019-09-01,3140QBSM1,31.4,4.8612,,,,,2.6346,0.4144,20.0,41057819.0,40756907.71,40986177.61,229269.9,169607.5392,99.2671035,3.5,3.5,3.9960000000000004,3.997,357.0,2.0,68346.0,68346.0,602.0,600.0,602.0,2.0,25.0,25.0,67.0,66.1715,0.0,0.0,0.0,0.0,0.0,0.0,753.0,,0.0,32.0,32.0,100.0,0.0,67.0,66.1715,76.0,23.99,4.99,22.23,72.78,2.35,91.87,0.0,0.21,2.33,1.67,1.19,2.13,0.69,0.19,0.0,0.59,5.56,1.94,0.0,0.12,4.36,0.91,10.49,4.94,1.19,1.56,2.04,1.79,0.31,0.24,9.41,2.84,4.45,0.65,0.47,1.02,0.35,0.71,0.19,0.94,0.51,0.36,1.96,6.09,1.0,0.31,4.0,0.22,0.17,1.87,0.56,1.35,4.25,0.84,1.33,0.0,0.38,0.84,8.16,0.14,0.16,CA4123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,9
2019-10-01,3140QBSM1,38.6,2.3053,2.5168,,,,2.5168,0.1942,22.0,41057819.0,40618284.42,40756907.71,138623.29,79021.0149,98.9294741,3.5,3.5,3.9960000000000004,3.997,355.0,3.0,68377.0,68377.0,602.0,599.0,600.0,1.0,25.0,25.0,67.0,65.7119,0.0,0.0,0.0,0.0,0.0,0.0,753.0,,0.0,32.0,32.0,100.0,0.0,67.0,65.7119,75.97,24.03,5.0,22.25,72.75,2.36,91.86,0.0,0.21,2.33,1.67,1.07,2.14,0.69,0.19,0.0,0.59,5.58,1.95,0.0,0.12,4.36,0.91,10.51,4.95,1.19,1.56,2.06,1.79,0.31,0.24,9.42,2.84,4.44,0.65,0.47,1.03,0.36,0.71,0.19,0.94,0.51,0.36,1.96,6.1,1.0,0.31,4.0,0.22,0.17,1.87,0.56,1.35,4.25,0.84,1.33,0.0,0.38,0.84,8.18,0.14,0.16,CA4123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,10
2019-11-01,3140QBSM1,35.0,3.1422,3.4446,,,,2.6735,0.2657,19.0,41057819.0,40450551.06,40618284.42,167733.36,107761.5256,98.5209444,3.5,3.5,3.9960000000000004,3.997,354.0,4.0,68374.0,68374.0,602.0,598.0,599.0,1.0,25.0,25.0,67.0,65.4759,0.0,0.0,0.0,0.0,0.0,0.0,753.0,,0.0,32.0,32.0,100.0,0.0,67.0,65.4759,75.91,24.09,5.01,22.29,72.7,2.36,91.84,0.0,0.21,2.34,1.68,1.08,2.14,0.69,0.19,0.0,0.59,5.59,1.93,0.0,0.12,4.37,0.91,10.53,4.96,1.19,1.56,1.89,1.79,0.3,0.25,9.44,2.85,4.45,0.65,0.48,1.03,0.36,0.71,0.19,0.94,0.51,0.36,1.95,6.12,1.0,0.31,4.01,0.23,0.17,1.87,0.56,1.36,4.25,0.84,1.33,0.0,0.38,0.84,8.19,0.14,0.16,CA4123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,11
2019-12-01,3140QBSM1,30.7,2.3801,2.6154,,,,2.6066,0.2005,21.0,41057819.0,40309541.79,40450551.06,141009.27,80997.4048,98.1775037,3.5,3.5,3.9960000000000004,3.997,352.0,5.0,68405.0,68405.0,602.0,597.0,598.0,1.0,25.0,25.0,67.0,65.0393,0.0,0.0,0.0,0.0,0.0,0.0,753.0,,0.0,32.0,32.0,100.0,0.0,67.0,65.0393,75.99,24.01,5.02,22.33,72.65,2.36,91.83,0.0,0.21,2.34,1.68,1.08,2.14,0.69,0.19,0.0,0.59,5.48,1.93,0.0,0.12,4.38,0.91,10.55,4.97,1.19,1.57,1.9,1.8,0.3,0.25,9.44,2.85,4.45,0.65,0.48,1.03,0.36,0.71,0.19,0.94,0.51,0.36,1.94,6.13,1.0,0.31,4.01,0.23,0.17,1.88,0.56,1.36,4.23,0.84,1.34,0.0,0.38,0.85,8.21,0.14,0.16,CA4123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,12
2019-08-01,3140QBTN8,57.8,1.8923,,,,,1.8923,0.1591,22.0,320599621.0,319654665.34,0.0,944955.66,509297.9372,99.70525359999999,3.5,3.5,4.354,4.354,358.0,1.0,189016.0,189016.0,1698.0,1698.0,0.0,,60.0,60.0,80.0,79.6083,0.0,0.0,0.0,0.0,0.0,0.0,743.0,,0.0,36.0,36.0,100.0,0.0,80.0,79.6083,65.71,34.29,6.25,42.38,51.37,7.95,87.46,1.43,0.17,1.34,0.52,6.19,6.26,3.23,0.71,0.12,0.3,8.18,3.45,0.0,0.18,1.19,2.04,3.41,1.78,0.82,1.35,1.37,1.4,0.99,0.47,3.66,2.54,1.94,0.72,0.59,3.43,0.18,0.76,0.89,1.84,0.89,2.72,0.0,2.54,1.17,2.06,2.59,0.41,0.41,2.19,0.43,1.96,9.74,2.31,2.24,0.0,0.12,3.47,2.27,0.24,0.24,CA4156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,8
2019-09-01,3140QBTN8,67.1,4.3174,,,,,3.1124,0.3671,20.0,320599621.0,318046244.22,319654665.34,1608421.12,1171879.3184,99.2035621,3.5,3.5,4.354,4.354,357.0,2.0,189013.0,189013.0,1698.0,1692.0,1698.0,6.0,60.0,60.0,80.0,79.0879,0.0,0.0,0.0,0.0,0.0,0.0,742.0,,0.0,36.0,36.0,100.0,0.0,80.0,79.0879,65.59,34.41,6.24,42.21,51.55,7.97,87.51,1.43,0.17,1.34,0.52,6.21,6.28,3.18,0.71,0.12,0.3,8.18,3.4,0.0,0.18,1.19,2.06,3.42,1.79,0.82,1.35,1.37,1.41,1.0,0.47,3.66,2.54,1.95,0.72,0.59,3.44,0.18,0.76,0.89,1.78,0.89,2.73,0.0,2.54,1.18,2.06,2.6,0.41,0.41,2.19,0.43,1.97,9.77,2.31,2.25,0.0,0.12,3.37,2.27,0.24,0.24,CA4156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,9
2019-10-01,3140QBTN8,74.4,6.1057,4.1207,,,,4.1207,0.5236,22.0,320599621.0,315946624.48,318046244.22,2099619.74,1663100.8894,98.54865809999998,3.5,3.5,4.354,4.354,356.0,3.0,189008.0,189008.0,1698.0,1686.0,1692.0,6.0,60.0,60.0,80.0,78.6351,0.0,0.0,0.0,0.0,0.0,0.0,742.0,,0.0,36.0,36.0,100.0,0.0,80.0,78.6351,65.54,34.46,6.27,42.02,51.71,7.95,87.51,1.44,0.17,1.35,0.53,6.21,6.31,3.2,0.71,0.12,0.3,8.16,3.42,0.0,0.18,1.2,2.06,3.43,1.68,0.83,1.36,1.32,1.41,1.0,0.47,3.68,2.5,1.96,0.73,0.59,3.45,0.18,0.77,0.9,1.79,0.89,2.74,0.0,2.56,1.18,2.08,2.57,0.41,0.41,2.14,0.43,1.98,9.82,2.33,2.25,0.0,0.12,3.38,2.23,0.24,0.24,CA4156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,10
2019-11-01,3140QBTN8,70.8,4.3198,4.9181,,,,4.1705,0.3673,19.0,320599621.0,314351914.38,315946624.48,1594710.1,1158901.4501,98.0512432,3.5,3.5,4.354,4.354,355.0,4.0,189011.0,189011.0,1698.0,1681.0,1686.0,5.0,60.0,60.0,80.0,78.3739,0.0,0.0,0.0,0.0,0.0,0.0,742.0,,0.0,36.0,36.0,100.0,0.0,80.0,78.3739,65.48,34.52,6.17,42.09,51.74,7.98,87.55,1.44,0.17,1.36,0.53,6.23,6.33,3.15,0.72,0.12,0.3,8.13,3.41,0.0,0.18,1.21,2.08,3.45,1.68,0.83,1.36,1.32,1.42,1.0,0.47,3.69,2.52,1.97,0.73,0.59,3.38,0.18,0.77,0.9,1.8,0.83,2.75,0.0,2.57,1.19,2.09,2.58,0.41,0.41,2.15,0.43,1.92,9.86,2.34,2.25,0.0,0.12,3.39,2.24,0.24,0.24,CA4156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,11
2019-12-01,3140QBTN8,66.4,2.9522,4.468,,,,3.9201,0.2494,21.0,320599621.0,313133189.06,314351914.38,1218725.32,782941.4826,97.6711039,3.5,3.5,4.354,4.354,353.0,5.0,189011.0,189011.0,1698.0,1678.0,1681.0,3.0,60.0,60.0,80.0,77.8469,0.0,0.0,0.0,0.0,0.0,0.0,742.0,,0.0,36.0,36.0,100.0,0.0,80.0,77.8469,65.61,34.39,6.12,42.13,51.75,7.97,87.55,1.41,0.17,1.36,0.53,6.18,6.35,3.16,0.72,0.12,0.31,8.15,3.42,0.0,0.18,1.21,2.08,3.45,1.63,0.83,1.37,1.32,1.42,1.01,0.47,3.7,2.52,1.97,0.73,0.56,3.39,0.18,0.77,0.9,1.8,0.84,2.76,0.0,2.57,1.19,2.09,2.58,0.41,0.42,2.15,0.43,1.87,9.88,2.34,2.27,0.0,0.12,3.4,2.24,0.24,0.24,CA4156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,12
2019-08-01,3140JWBT6,58.1,4.2417,,,,,4.2417,0.3605,22.0,211146143.0,210091960.36,0.0,1054182.64,760211.3662,99.50073309999999,3.5,3.5,4.3580000000000005,4.3580000000000005,353.0,2.0,162664.0,162664.0,1299.0,1297.0,0.0,,55.0,55.0,82.0,81.2151,100.0,0.0,0.0,100.0,0.0,0.0,739.0,,0.0,37.0,37.0,0.0,0.0,82.0,81.2151,72.64,27.35,0.0,71.12,28.88,3.75,93.16,0.86,0.23,1.69,0.77,3.47,3.41,1.37,0.46,0.07,0.15,8.77,4.68,0.0,0.07,1.09,0.16,4.28,2.76,0.69,1.33,1.0,0.86,1.45,0.46,4.65,4.15,5.0,0.47,0.24,4.11,0.0,1.23,0.15,2.56,0.79,1.56,0.07,3.28,1.08,0.94,7.44,0.0,0.24,2.54,0.23,2.1,10.79,0.86,3.21,0.0,0.0,1.21,1.7,0.07,0.08,BO1849,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,100.0,8
2019-09-01,3140JWBT6,67.5,3.8197,,,,,4.0309,0.324,20.0,211146143.0,209118201.24,210091960.36,973759.12,679783.6073,99.03955529999999,3.5,3.5,4.3580000000000005,4.3580000000000005,352.0,3.0,162671.0,162671.0,1299.0,1293.0,1297.0,4.0,55.0,55.0,82.0,80.6257,100.0,0.0,0.0,100.0,0.0,0.0,739.0,,0.0,37.0,37.0,0.0,0.0,82.0,80.6257,72.74,27.26,0.0,71.2,28.8,3.76,93.14,0.86,0.23,1.7,0.77,3.48,3.42,1.37,0.47,0.07,0.14,8.8,4.62,0.0,0.07,1.1,0.16,4.3,2.65,0.69,1.34,1.0,0.86,1.47,0.46,4.66,4.16,5.01,0.47,0.24,4.13,0.0,1.23,0.15,2.57,0.79,1.56,0.07,3.29,1.08,0.94,7.46,0.0,0.24,2.54,0.24,2.11,10.8,0.86,3.22,0.0,0.0,1.2,1.62,0.07,0.08,BO1849,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,100.0,9
2019-10-01,3140JWBT6,74.7,4.6496,4.2376,,,,4.2376,0.396,22.0,211146143.0,207997218.42,209118201.24,1120982.82,826895.2416,98.5086516,3.5,3.5,4.3580000000000005,4.3580000000000005,351.0,4.0,162665.0,162665.0,1299.0,1288.0,1293.0,5.0,55.0,55.0,82.0,80.1714,100.0,0.0,0.0,100.0,0.0,0.0,739.0,,0.0,37.0,37.0,0.0,0.0,82.0,80.1714,72.65,27.35,0.0,71.18,28.82,3.77,93.12,0.86,0.23,1.71,0.77,3.49,3.43,1.38,0.47,0.07,0.14,8.84,4.63,0.0,0.07,1.1,0.16,4.3,2.58,0.7,1.34,1.0,0.86,1.47,0.46,4.61,4.09,5.04,0.47,0.24,4.13,0.0,1.23,0.15,2.58,0.79,1.57,0.07,3.3,1.01,0.94,7.45,0.0,0.24,2.56,0.24,2.12,10.85,0.86,3.23,0.0,0.0,1.2,1.63,0.07,0.08,BO1849,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,100.0,10
2019-11-01,3140JWBT6,71.1,0.3415,2.9547,,,,3.2781,0.0285,19.0,211146143.0,207644026.28,207997218.42,353192.14,59206.8925,98.34137779999999,3.5,3.5,4.3580000000000005,4.3580000000000005,350.0,5.0,162665.0,162665.0,1299.0,1288.0,1288.0,,55.0,55.0,82.0,79.9733,0.0,0.0,0.0,0.0,0.0,0.0,739.0,,0.0,37.0,37.0,0.0,0.0,82.0,79.9733,72.66,27.35,0.0,71.18,28.82,3.77,93.12,0.86,0.23,1.71,0.77,3.49,3.43,1.38,0.47,0.07,0.14,8.84,4.63,0.0,0.07,1.1,0.16,4.3,2.58,0.7,1.34,1.0,0.86,1.47,0.46,4.61,4.09,5.04,0.47,0.24,4.13,0.0,1.23,0.15,2.58,0.79,1.57,0.07,3.31,1.01,0.94,7.45,0.0,0.24,2.56,0.24,2.12,10.85,0.86,3.23,0.0,0.0,1.2,1.63,0.07,0.08,BO1849,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,100.0,11
2019-12-01,3140JWBT6,66.8,3.7699,2.938,,,,3.3684,0.3197,21.0,211146143.0,206686114.16,207644026.28,957912.12,662942.8601,97.8877052,3.5,3.5,4.3580000000000005,4.3580000000000005,348.0,6.0,162661.0,162661.0,1299.0,1285.0,1288.0,3.0,55.0,55.0,82.0,79.4361,0.0,0.0,0.0,0.0,0.0,0.0,739.0,,0.0,37.0,37.0,0.0,0.0,82.0,79.4361,72.73,27.26,0.0,71.18,28.82,3.78,93.1,0.87,0.23,1.71,0.78,3.51,3.44,1.38,0.47,0.07,0.14,8.85,4.65,0.0,0.07,1.11,0.16,4.33,2.59,0.62,1.35,1.01,0.87,1.4,0.46,4.62,4.11,5.05,0.47,0.24,4.07,0.0,1.24,0.15,2.59,0.79,1.57,0.07,3.32,1.01,0.94,7.44,0.0,0.24,2.57,0.24,2.13,10.83,0.87,3.24,0.0,0.0,1.2,1.64,0.07,0.08,BO1849,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,100.0,12
2019-08-01,3140QBSN9,111.2,9.499,,,,,9.499,0.8283,22.0,96159410.0,95244078.75,0.0,915331.25,795487.9528,99.04811049999999,4.0,4.0,4.888,4.888,356.0,2.0,188123.0,188123.0,510.0,509.0,0.0,,108.0,108.0,80.0,79.0486,0.0,0.0,0.0,100.0,0.0,0.0,721.0,,0.0,37.0,37.0,100.0,0.0,81.0,80.0367,62.93,37.06,7.02,39.61,53.37,17.48,78.62,1.97,0.0,1.0,0.4,7.28,9.23,4.54,0.2,0.0,0.4,10.27,3.52,0.0,0.41,0.38,1.11,2.5,1.54,1.18,1.76,0.94,1.38,1.94,0.21,2.91,2.6,1.12,0.59,0.77,3.33,0.0,0.0,0.8,1.36,0.8,1.77,0.0,2.35,0.95,1.99,2.54,0.4,0.38,4.13,0.0,1.98,10.38,1.38,1.74,0.0,0.19,3.35,1.96,0.0,0.0,CA4124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,8
2019-09-01,3140QBSN9,120.4,5.7446,,,,,7.6406,0.4918,20.0,96159410.0,94656914.01,95244078.75,587164.74,467830.3801,98.4374945,4.0,4.0,4.888,4.887,355.0,3.0,188122.0,188122.0,510.0,507.0,509.0,2.0,108.0,108.0,80.0,78.4784,0.0,0.0,0.0,0.0,0.0,0.0,721.0,,0.0,37.0,37.0,100.0,0.0,81.0,79.4594,62.75,37.25,7.05,39.78,53.17,17.54,78.6,1.98,0.0,1.01,0.4,7.31,9.27,4.55,0.2,0.0,0.41,10.31,3.54,0.0,0.41,0.38,1.11,2.5,1.55,1.19,1.77,0.95,1.38,1.95,0.21,2.93,2.61,1.12,0.59,0.77,3.34,0.0,0.0,0.8,1.37,0.8,1.78,0.0,2.36,0.96,2.0,2.37,0.4,0.38,3.96,0.0,1.99,10.37,1.39,1.75,0.0,0.19,3.37,1.97,0.0,0.0,CA4124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,9
2019-10-01,3140QBSN9,127.7,13.4081,9.6046,,,,9.6046,1.1925,22.0,96159410.0,93410271.31,94656914.01,1246642.7,1127389.9322,97.14106109999999,4.0,4.0,4.888,4.887,354.0,4.0,188111.0,188111.0,510.0,501.0,507.0,6.0,108.0,108.0,80.0,78.0401,0.0,0.0,0.0,0.0,0.0,0.0,720.0,,0.0,37.0,37.0,100.0,0.0,81.0,79.0156,62.5,37.5,7.14,39.67,53.19,17.73,78.37,1.99,0.0,1.02,0.41,7.39,9.19,4.62,0.2,0.0,0.41,10.01,3.58,0.0,0.41,0.38,1.11,2.54,1.57,1.2,1.79,0.96,1.4,1.77,0.21,2.97,2.65,1.14,0.6,0.59,3.38,0.0,0.0,0.81,1.39,0.81,1.8,0.0,2.35,0.97,2.02,2.4,0.4,0.39,3.86,0.0,2.0,10.5,1.4,1.77,0.0,0.2,3.41,2.0,0.0,0.0,CA4124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,10
2019-11-01,3140QBSN9,124.0,6.6464,8.665,,,,8.8663,0.5715,19.0,96159410.0,92758805.95,93410271.31,651465.36,533154.2699,96.46357640000001,4.0,4.0,4.888,4.886,352.0,5.0,188110.0,188110.0,510.0,499.0,501.0,2.0,108.0,108.0,80.0,77.7596,0.0,0.0,0.0,0.0,0.0,0.0,720.0,,0.0,37.0,37.0,100.0,0.0,81.0,78.7316,62.5,37.5,6.99,39.85,53.16,17.6,78.48,2.01,0.0,1.02,0.41,7.43,9.02,4.45,0.2,0.0,0.41,10.06,3.6,0.0,0.42,0.39,1.09,2.56,1.58,1.21,1.69,0.96,1.41,1.78,0.21,2.98,2.66,1.14,0.6,0.6,3.4,0.0,0.0,0.82,1.39,0.82,1.81,0.0,2.36,0.97,2.04,2.41,0.41,0.39,3.89,0.0,2.02,10.55,1.41,1.77,0.0,0.2,3.43,2.0,0.0,0.0,CA4124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,11
2019-12-01,3140QBSN9,119.5,11.9477,10.7166,,,,9.4909,1.0547,21.0,96159410.0,91662943.21,92758805.95,1095862.74,977094.9770000001,95.32394509999999,4.0,4.0,4.888,4.885,351.0,6.0,188111.0,188111.0,510.0,494.0,499.0,5.0,108.0,108.0,81.0,78.3189,0.0,0.0,0.0,0.0,0.0,0.0,719.0,,62.16,37.0,37.0,100.0,0.0,81.0,78.3189,62.74,37.26,7.06,39.66,53.28,17.54,78.49,2.03,0.0,1.03,0.41,7.5,8.91,4.29,0.2,0.0,0.42,10.17,3.64,0.0,0.42,0.39,1.09,2.58,1.59,1.22,1.71,0.97,1.42,1.8,0.21,2.83,2.69,1.15,0.61,0.6,3.44,0.0,0.0,0.83,1.41,0.82,1.83,0.0,2.37,0.98,2.06,2.43,0.41,0.39,3.93,0.0,2.04,10.48,1.43,1.59,0.0,0.2,3.46,2.02,0.0,0.0,CA4124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,12
